strategy,params,data_window_start,data_window_end,n_tickers,n_signals,monthly_frequency,n_trades,n_win,n_loss,win_rate,avg_return,total_return,cum_return,profit_factor,avg_win,avg_loss,max_drawdown,avg_holding_bars,best_return,worst_return,exit_counts,tickers_hit,max_hold_exits
G,"{'ma_window': 90, 'take_profit_pct': 3.0, 'sl_lookback': 3, 'sl_fallback_pct': 4.0, 'cost_rate': 0.0005, 'max_holding_bars': None}",2020-08-03,2026-08-27,98,3073,37.274,2721,1250,1471,0.4594,-0.0195,-53.1487,-84.0127,0.9855,2.8967,-2.4976,-98.6902,2.85,2.9,-19.1923,"{'tp': 1248, 'sl': 1469, 'end': 4}",98,0
