strategy,params,data_window_start,data_window_end,n_tickers,n_signals,monthly_frequency,n_trades,n_win,n_loss,win_rate,avg_return,total_return,cum_return,profit_factor,avg_win,avg_loss,max_drawdown,avg_holding_bars,best_return,worst_return,exit_counts,tickers_hit,max_hold_exits
G,"{'ma_window': 5, 'take_profit_pct': 3.0, 'sl_lookback': 3, 'sl_fallback_pct': 4.0, 'cost_rate': 0.0005, 'max_holding_bars': None}",2020-08-03,2026-08-27,103,15006,174.4932,12738,6091,6647,0.4782,0.0485,617.253,12.448,1.0362,2.8977,-2.5625,-99.984,2.73,2.9,-36.6062,"{'tp': 6082, 'sl': 6630, 'end': 26}",103,0
