strategy,params,data_window_start,data_window_end,n_tickers,n_signals,monthly_frequency,n_trades,n_win,n_loss,win_rate,avg_return,total_return,cum_return,profit_factor,avg_win,avg_loss,max_drawdown,avg_holding_bars,best_return,worst_return,exit_counts,tickers_hit,max_hold_exits
G,"{'ma_window': 5, 'take_profit_pct': 3.0, 'sl_lookback': 3, 'sl_fallback_pct': 4.0, 'cost_rate': 0.0005, 'max_holding_bars': None}",2020-08-03,2026-08-27,103,15006,153.2055,11184,6414,4770,0.5735,0.0528,590.994,-95.5071,1.0328,2.898,-3.7729,-99.9998,3.93,2.9,-80.1,"{'tp': 6406, 'sl': 4751, 'end': 27}",103,0
