ticker,entry_date,exit_date,entry_price,exit_price,return_pct,holding_bars,exit_reason
105630.KS,2021-01-22,2021-02-08,14224.9209,14651.6685,2.9,11,tp
011810.KS,2021-02-01,2021-02-17,7180.5874,7396.005,2.9,10,tp
078000.KS,2021-02-01,2021-02-04,8701.9736,8552.5852,-1.8167,3,sl
298040.KS,2021-02-01,2021-02-03,68913.8906,70981.3073,2.9,2,tp
006980.KS,2021-02-02,2021-02-05,27795.3105,28629.1699,2.9,3,tp
035510.KS,2021-02-03,2021-02-15,12206.2227,12572.4093,2.9,6,tp
000100.KS,2021-02-04,2021-02-09,54924.1875,56571.9131,2.9,3,tp
011150.KS,2021-02-04,2021-02-08,4615.0,4590.0,-0.6417,2,sl
000810.KS,2021-02-09,2021-02-22,131577.7812,135525.1147,2.9,7,tp
034020.KS,2021-02-09,2021-02-17,11756.8359,11037.0293,-6.2225,4,sl
099750.KS,2021-02-09,2021-02-16,9355.46,9636.1238,2.9,3,tp
011150.KS,2021-02-23,2021-02-24,4640.0,4570.0,-1.6086,1,sl
051900.KS,2021-02-23,2021-02-24,1508934.25,1485134.0252,-1.6773,1,sl
001450.KS,2021-02-25,2021-03-03,17879.5352,18415.9212,2.9,3,tp
004310.KS,2021-02-25,2021-02-26,7665.0562,7895.0078,2.9,1,tp
011150.KS,2021-02-25,2021-02-26,4510.0,4485.0,-0.6543,1,sl
078000.KS,2021-02-25,2021-02-26,8589.9326,8515.2373,-0.9696,1,sl
005830.KS,2021-03-03,2021-03-08,32074.6465,33036.8859,2.9,3,tp
078000.KS,2021-03-03,2021-03-09,8515.2373,8365.846,-1.8544,4,sl
009830.KS,2021-03-05,2021-03-08,47533.7461,48959.7585,2.9,1,tp
009830.KS,2021-03-09,2021-03-10,44992.125,46341.8887,2.9,1,tp
011810.KS,2021-03-09,2021-03-11,6487.2085,6681.8248,2.9,2,tp
005830.KS,2021-03-10,2021-03-12,33078.1406,32037.48,-3.2461,2,sl
051900.KS,2021-03-11,2021-03-31,1475614.0,1519882.42,2.9,14,tp
078000.KS,2021-03-12,2021-03-31,8477.8887,8732.2253,2.9,13,tp
001450.KS,2021-03-15,2021-03-31,19568.6172,20155.6757,2.9,12,tp
009830.KS,2021-03-15,2021-03-18,47858.2109,49293.9573,2.9,3,tp
011150.KS,2021-03-15,2021-03-22,4600.0,4738.0,2.9,5,tp
017900.KS,2021-03-17,2021-03-29,2048.7263,2110.1881,2.9,8,tp
006280.KS,2021-03-18,2021-04-06,364716.875,315866.6236,-13.494,13,sl
011150.KS,2021-03-24,2021-04-05,4825.0,4640.0,-3.9342,8,sl
192080.KS,2021-03-24,2021-03-26,48435.3555,49888.4161,2.9,2,tp
000150.KS,2021-03-25,2021-03-26,45492.4023,46857.1744,2.9,1,tp
000810.KS,2021-03-25,2021-04-20,145043.3438,149394.6441,2.9,18,tp
009830.KS,2021-03-25,2021-03-31,51913.9922,53471.412,2.9,4,tp
000100.KS,2021-03-26,2021-04-09,51737.75,53289.8825,2.9,10,tp
005830.KS,2021-03-26,2021-03-31,33821.4688,34836.1128,2.9,3,tp
091810.KS,2021-03-26,2021-03-29,2626.29,2575.0681,-2.0504,1,sl
017900.KS,2021-04-01,2021-04-07,2141.8503,2062.03,-3.8267,4,sl
051900.KS,2021-04-06,2021-04-08,1486086.375,1467045.9097,-1.3812,2,sl
099750.KS,2021-04-07,2021-04-12,10000.0,10300.0,2.9,3,tp
009830.KS,2021-04-08,2021-04-14,52508.8398,54084.105,2.9,4,tp
091810.KS,2021-04-08,2021-04-09,2537.8157,2523.8462,-0.6505,1,sl
017900.KS,2021-04-09,2021-04-19,2101.9402,2164.9984,2.9,6,tp
024110.KS,2021-04-09,2021-04-19,6400.7549,6330.8777,-1.1917,6,sl
006280.KS,2021-04-13,2021-04-15,350488.625,361003.2838,2.9,2,tp
028050.KS,2021-04-13,2021-04-15,12776.4658,13159.7598,2.9,2,tp
000150.KS,2021-04-15,2021-04-19,48300.5742,49749.5914,2.9,2,tp
004990.KS,2021-04-15,2021-04-20,27058.127,27869.8708,2.9,3,tp
207940.KS,2021-04-15,2021-04-16,1226237.5,1263024.625,2.9,1,tp
011810.KS,2021-04-19,2021-04-20,7791.7012,8025.4522,2.9,1,tp
091810.KS,2021-04-19,2021-04-20,2486.5938,2472.6243,-0.6618,1,sl
039490.KS,2021-04-20,2021-04-23,114756.8281,108998.4196,-5.1179,3,sl
207940.KS,2021-04-21,2021-04-22,1267314.875,1247536.875,-1.6606,1,sl
051900.KS,2021-04-23,2021-05-12,1521310.5,1450861.9817,-4.7308,12,sl
021050.KS,2021-04-27,2021-04-30,2872.2048,2698.5826,-6.1449,3,sl
034020.KS,2021-04-29,2021-04-30,13580.3457,13340.4102,-1.8668,1,sl
039490.KS,2021-04-30,2021-05-03,108998.4141,105707.8939,-3.1189,1,sl
009830.KS,2021-05-03,2021-05-04,49101.9805,48398.9795,-1.5317,1,sl
017900.KS,2021-05-03,2021-05-04,2088.637,2070.8989,-0.9493,1,sl
017900.KS,2021-05-06,2021-05-10,2101.9402,2164.9984,2.9,2,tp
021050.KS,2021-05-06,2021-05-11,2832.5198,2917.4954,2.9,3,tp
207940.KS,2021-05-07,2021-05-12,1223194.625,1259890.4638,2.9,3,tp
006280.KS,2021-05-10,2021-05-13,364242.5938,334837.5826,-8.1729,3,sl
004310.KS,2021-05-11,2021-05-12,6866.4102,6817.7122,-0.8092,1,sl
034020.KS,2021-05-11,2021-05-12,12476.6426,11996.7715,-3.9462,1,sl
180640.KS,2021-05-17,2021-05-25,64917.0703,66864.5824,2.9,5,tp
018880.KS,2021-05-18,2021-05-28,15252.7988,15710.3828,2.9,7,tp
066570.KS,2021-05-21,2021-05-25,142276.0625,146544.3444,2.9,2,tp
011070.KS,2021-05-24,2021-05-26,180582.7812,186000.2647,2.9,2,tp
034020.KS,2021-05-24,2021-05-26,13964.2422,14383.1695,2.9,2,tp
004990.KS,2021-05-25,2021-05-27,28820.2344,29684.8414,2.9,2,tp
021050.KS,2021-05-25,2021-06-01,2515.0393,2590.4905,2.9,5,tp
015760.KS,2021-05-26,2021-06-07,25150.0449,25904.5463,2.9,8,tp
096770.KS,2021-05-27,2021-05-31,257684.0,252102.413,-2.2661,2,sl
180640.KS,2021-05-27,2021-06-03,67376.0547,69397.3363,2.9,5,tp
007070.KS,2021-05-28,2021-05-31,40865.6562,42091.6259,2.9,1,tp
011210.KS,2021-05-28,2021-06-01,76204.7422,78490.8845,2.9,2,tp
032830.KS,2021-05-28,2021-06-02,66894.3359,68901.166,2.9,3,tp
060980.KS,2021-05-28,2021-05-31,32231.5098,33198.4551,2.9,1,tp
069500.KS,2021-05-28,2021-06-25,38655.5508,39815.2173,2.9,20,tp
298040.KS,2021-05-28,2021-05-31,67074.8984,69087.1454,2.9,1,tp
001040.KS,2021-05-31,2021-06-01,101410.8906,104453.2173,2.9,1,tp
017900.KS,2021-05-31,2021-06-01,2172.8918,2238.0786,2.9,1,tp
051900.KS,2021-05-31,2021-06-03,1484182.0,1445149.75,-2.7299,3,sl
011150.KS,2021-06-01,2021-06-08,4820.0,4964.6,2.9,5,tp
011070.KS,2021-06-03,2021-06-07,199067.6406,205039.6698,2.9,2,tp
000270.KS,2021-06-04,2021-06-08,69448.5391,71531.9952,2.9,2,tp
010140.KS,2021-06-04,2021-06-07,6632.3882,6831.3598,2.9,1,tp
069620.KS,2021-06-04,2021-06-07,157914.8906,162652.3373,2.9,1,tp
028260.KS,2021-06-08,2021-06-10,128131.4141,124995.3427,-2.5475,2,sl
298040.KS,2021-06-08,2021-06-11,70946.4609,73074.8548,2.9,3,tp
004310.KS,2021-06-10,2021-06-15,6983.2852,6876.1497,-1.6342,3,sl
011070.KS,2021-06-10,2021-06-14,199067.6406,205039.6698,2.9,2,tp
017900.KS,2021-06-10,2021-06-11,2248.2776,2315.7259,2.9,1,tp
069620.KS,2021-06-10,2021-06-14,158898.7812,155455.1535,-2.2672,2,sl
207940.KS,2021-06-10,2021-06-17,1300785.375,1264272.125,-2.907,5,sl
000660.KS,2021-06-11,2021-06-21,121341.9609,114232.0942,-5.9594,6,sl
005380.KS,2021-06-11,2021-06-14,191466.7188,189459.7188,-1.1482,1,sl
011150.KS,2021-06-11,2021-06-15,4805.0,4720.0,-1.869,2,sl
011210.KS,2021-06-11,2021-06-18,86031.6172,88612.5657,2.9,5,tp
018880.KS,2021-06-11,2021-06-14,16082.2549,16564.7225,2.9,1,tp
247540.KS,2021-06-11,2021-06-16,46418.332,47810.882,2.9,3,tp
066570.KS,2021-06-15,2021-06-21,150841.2031,155366.4392,2.9,4,tp
051900.KS,2021-06-16,2021-06-21,1594615.25,1642453.7075,2.9,3,tp
069620.KS,2021-06-16,2021-06-17,158406.8281,153979.3134,-2.895,1,sl
192080.KS,2021-06-16,2021-06-22,49956.0859,48739.5006,-2.5353,4,sl
060980.KS,2021-06-17,2021-06-21,32529.9512,32044.9863,-1.5908,2,sl
000270.KS,2021-06-21,2021-06-22,68200.0156,70246.0161,2.9,1,tp
011210.KS,2021-06-21,2021-06-22,91408.6016,94150.8596,2.9,1,tp
018880.KS,2021-06-21,2021-06-22,17003.8789,16312.6597,-4.1651,1,sl
005380.KS,2021-06-22,2021-06-24,193473.7031,199277.9142,2.9,2,tp
069620.KS,2021-06-22,2021-06-23,151519.5781,156065.1655,2.9,1,tp
097950.KS,2021-06-22,2021-06-30,406516.0625,418711.5444,2.9,6,tp
003090.KS,2021-06-24,2021-06-25,42947.1328,44235.5468,2.9,1,tp
096770.KS,2021-06-24,2021-07-01,273033.4062,255823.4565,-6.4032,5,sl
010140.KS,2021-06-25,2021-06-29,6311.6187,6500.9672,2.9,2,tp
005380.KS,2021-06-29,2021-06-30,193070.625,192667.5548,-0.3088,1,sl
011150.KS,2021-06-29,2021-07-01,4685.0,4825.55,2.9,2,tp
000990.KS,2021-06-30,2021-07-09,57216.4102,53732.0736,-6.1898,7,sl
017900.KS,2021-06-30,2021-07-01,2390.1812,2461.8866,2.9,1,tp
000100.KS,2021-07-01,2021-07-09,55008.0391,52743.9907,-4.2158,6,sl
005380.KS,2021-07-01,2021-07-05,195085.9844,190249.1418,-2.5793,2,sl
011070.KS,2021-07-01,2021-07-07,214708.6875,221149.9481,2.9,4,tp
006400.KS,2021-07-02,2021-07-06,716329.875,737819.7712,2.9,2,tp
018880.KS,2021-07-02,2021-07-08,15557.0244,15140.319,-2.7786,4,sl
021050.KS,2021-07-02,2021-07-05,2703.5432,2784.6495,2.9,1,tp
034730.KS,2021-07-02,2021-07-07,234718.0938,233867.6659,-0.4623,3,sl
066570.KS,2021-07-02,2021-07-06,155599.6094,160267.5977,2.9,2,tp
161390.KS,2021-07-02,2021-07-09,43057.8789,41335.5638,-4.1,5,sl
192080.KS,2021-07-02,2021-07-05,45317.8477,46677.3831,2.9,1,tp
002790.KS,2021-07-05,2021-07-08,60662.5391,59714.687,-1.6625,3,sl
010130.KS,2021-07-05,2021-07-09,372441.0625,368155.2267,-1.2507,4,sl
051910.KS,2021-07-05,2021-07-09,825488.875,799870.2619,-3.2034,4,sl
096770.KS,2021-07-05,2021-07-16,251637.2812,245590.5337,-2.503,9,sl
298040.KS,2021-07-05,2021-07-06,70656.0938,70172.1479,-0.7849,1,sl
047810.KS,2021-07-07,2021-07-19,33640.4609,34649.6748,2.9,8,tp
000100.KS,2021-07-12,2021-07-19,52157.0117,51570.0394,-1.2254,5,sl
010140.KS,2021-07-12,2021-07-19,6283.3154,6132.3647,-2.5024,5,sl
034730.KS,2021-07-12,2021-08-02,236418.9531,226639.0645,-4.2367,15,sl
161390.KS,2021-07-12,2021-07-20,42221.8047,41093.1057,-2.7733,6,sl
003550.KS,2021-07-13,2021-07-20,82744.7812,79848.7188,-3.6,5,sl
090430.KS,2021-07-13,2021-07-22,234351.4688,228565.0019,-2.5691,7,sl
005380.KS,2021-07-14,2021-07-16,185412.3125,183800.0315,-0.9696,2,sl
009830.KS,2021-07-14,2021-07-20,46398.1289,45424.7425,-2.1979,4,sl
039490.KS,2021-07-14,2021-07-16,99538.1797,98715.5446,-0.9265,2,sl
298040.KS,2021-07-14,2021-07-15,76366.6562,78657.6559,2.9,1,tp
009150.KS,2021-07-15,2021-07-20,177883.4375,171749.54,-3.5483,3,sl
018260.KS,2021-07-15,2021-07-16,169178.9062,166911.0769,-1.4405,1,sl
007070.KS,2021-07-16,2021-07-19,40536.5352,39933.1578,-1.5885,1,sl
018880.KS,2021-07-16,2021-07-19,15047.7178,14769.9138,-1.9462,1,sl
105560.KS,2021-07-16,2021-07-19,41203.7891,40261.9941,-2.3857,1,sl
105560.KS,2021-07-20,2021-07-23,39869.5781,41065.6655,2.9,3,tp
003550.KS,2021-07-23,2021-07-26,80924.3984,79931.4558,-1.327,1,sl
010140.KS,2021-07-23,2021-08-10,6170.1025,5981.4141,-3.1581,12,sl
105630.KS,2021-07-26,2021-07-27,18108.2832,17981.6509,-0.7993,1,sl
051910.KS,2021-07-27,2021-08-02,792279.5,816047.885,2.9,4,tp
000100.KS,2021-07-28,2021-08-09,51737.75,51318.4784,-0.9104,8,sl
302440.KS,2021-07-28,2021-07-29,166000.0,170980.0,2.9,1,tp
000270.KS,2021-07-29,2021-07-30,67341.6719,66483.3208,-1.3746,1,sl
003550.KS,2021-07-29,2021-07-30,79765.9766,78690.2762,-1.4486,1,sl
009150.KS,2021-07-29,2021-08-11,181186.3281,172221.3743,-5.0479,9,sl
032830.KS,2021-07-29,2021-08-02,61668.2188,60622.9956,-1.7949,2,sl
005380.KS,2021-08-02,2021-08-13,177350.875,174932.454,-1.4636,9,sl
018260.KS,2021-08-02,2021-08-11,168271.7969,164643.2945,-2.2563,7,sl
005930.KS,2021-08-03,2021-08-11,73642.2266,71018.6172,-3.6626,6,sl
032830.KS,2021-08-04,2021-08-17,61829.0195,60381.7954,-2.4407,8,sl
034730.KS,2021-08-04,2021-08-17,235568.5625,224512.9627,-4.7932,8,sl
105630.KS,2021-08-04,2021-08-13,18445.9668,17264.0747,-6.5073,7,sl
096770.KS,2021-08-10,2021-08-13,225589.7969,232357.4908,2.9,3,tp
066570.KS,2021-08-11,2021-08-12,148462.0156,147986.1758,-0.4205,1,sl
000270.KS,2021-08-12,2021-08-18,67575.7656,64766.6086,-4.257,3,sl
105560.KS,2021-08-12,2021-08-19,41910.1523,40889.8574,-2.5345,4,sl
047040.KS,2021-08-18,2021-08-19,6870.0,6650.0,-3.3023,1,sl
096770.KS,2021-08-18,2021-08-19,223729.2656,219077.92,-2.179,1,sl
042700.KS,2021-08-20,2021-08-23,15292.3701,15751.1412,2.9,1,tp
001040.KS,2021-08-23,2021-08-24,86354.25,88944.8775,2.9,1,tp
017670.KS,2021-08-23,2021-08-31,49553.5234,51040.1291,2.9,6,tp
103140.KS,2021-08-23,2021-08-24,28589.7656,29447.4586,2.9,1,tp
015760.KS,2021-08-24,2021-08-31,23138.043,22611.0876,-2.3774,5,sl
047040.KS,2021-08-24,2021-08-27,6830.0,7034.9,2.9,3,tp
241560.KS,2021-08-24,2021-09-24,35530.8359,33556.9064,-5.6555,20,sl
105560.KS,2021-08-25,2021-09-23,42145.5977,39869.5771,-5.5004,18,sl
298040.KS,2021-08-25,2021-08-27,70656.0938,72775.7766,2.9,2,tp
078930.KS,2021-08-26,2021-09-08,31492.5547,32437.3313,2.9,9,tp
105630.KS,2021-08-26,2021-09-03,17855.0215,18390.6721,2.9,6,tp
004990.KS,2021-08-30,2021-08-31,27841.2852,27293.072,-2.0691,1,sl
047040.KS,2021-08-30,2021-09-02,7190.0,7405.7,2.9,3,tp
068270.KS,2021-08-30,2021-09-06,235331.1875,226839.8493,-3.7083,5,sl
103140.KS,2021-08-30,2021-09-07,30213.6934,31120.1042,2.9,6,tp
000270.KS,2021-08-31,2021-09-08,66405.2812,68397.4397,2.9,6,tp
004020.KS,2021-08-31,2021-09-07,44849.8516,46195.3471,2.9,5,tp
011070.KS,2021-08-31,2021-09-01,203807.375,209921.5963,2.9,1,tp
017670.KS,2021-09-01,2021-09-27,52936.0117,54524.0921,2.9,15,tp
000990.KS,2021-09-02,2021-09-03,54740.6992,56382.9202,2.9,1,tp
003090.KS,2021-09-03,2021-09-16,35497.1172,34133.7184,-3.9409,9,sl
011070.KS,2021-09-03,2021-09-08,213760.7344,220173.5564,2.9,3,tp
012330.KS,2021-09-03,2021-09-08,253928.875,250275.2395,-1.5388,3,sl
006280.KS,2021-09-06,2021-09-08,365665.4062,355231.3479,-2.9534,2,sl
000100.KS,2021-09-07,2021-09-09,54840.3398,53330.9656,-2.8523,2,sl
001450.KS,2021-09-07,2021-09-13,20763.3301,20680.9359,-0.4968,4,sl
000720.KS,2021-09-08,2021-09-09,49839.8828,49653.5655,-0.4738,1,sl
005380.KS,2021-09-08,2021-09-09,171707.8906,169289.4696,-1.5085,1,sl
005490.KS,2021-09-08,2021-09-13,303500.75,312605.7725,2.9,3,tp
009150.KS,2021-09-08,2021-09-16,173636.9062,169862.1781,-2.2739,6,sl
018880.KS,2021-09-08,2021-09-09,15232.9209,14955.1167,-1.9237,1,sl
011200.KS,2021-09-09,2021-09-10,31808.6191,31557.4985,-0.8895,1,sl
086790.KS,2021-09-09,2021-09-10,31621.2363,31009.6728,-2.034,1,sl
000070.KS,2021-09-10,2021-09-23,114306.3203,106048.4438,-7.3243,6,sl
010140.KS,2021-09-13,2021-09-15,6104.0615,6287.1834,2.9,2,tp
015760.KS,2021-09-13,2021-09-23,22850.6113,23536.1297,2.9,5,tp
105630.KS,2021-09-13,2021-09-14,20640.9102,21260.1375,2.9,1,tp
000990.KS,2021-09-16,2021-09-17,51989.9102,51623.1383,-0.8055,1,sl
042700.KS,2021-09-16,2021-09-17,15173.2705,15101.8099,-0.571,1,sl
001450.KS,2021-09-17,2021-09-23,20392.5586,20310.1644,-0.504,1,sl
005940.KS,2021-09-17,2021-09-23,9658.8037,9478.6021,-1.9657,1,sl
034730.KS,2021-09-17,2021-09-27,232592.0156,227064.2429,-2.4766,3,sl
047810.KS,2021-09-17,2021-09-24,31459.1602,32402.935,2.9,2,tp
068270.KS,2021-09-17,2021-09-23,222796.3594,229480.2502,2.9,1,tp
018880.KS,2021-09-23,2021-09-29,15094.0176,14631.0115,-3.1675,4,sl
000990.KS,2021-09-24,2021-09-28,51989.9102,51256.368,-1.5109,2,sl
001450.KS,2021-09-24,2021-09-28,20598.543,21216.4993,2.9,2,tp
000070.KS,2021-09-27,2021-09-28,101267.5781,99963.7062,-1.3876,1,sl
000270.KS,2021-09-27,2021-09-28,64064.3281,63986.2961,-0.2218,1,sl
005940.KS,2021-09-27,2021-09-28,9442.5605,9406.5202,-0.4817,1,sl
015760.KS,2021-09-27,2021-09-28,22850.6113,22658.9925,-0.9386,1,sl
042700.KS,2021-09-27,2021-09-29,15721.1279,15173.2697,-3.5849,2,sl
207940.KS,2021-09-27,2021-09-28,1399675.5,1392068.625,-0.6435,1,sl
000270.KS,2021-09-29,2021-10-01,63518.0977,61567.2961,-3.1713,2,sl
032640.KS,2021-09-29,2021-10-05,11399.0527,11741.0243,2.9,3,tp
086790.KS,2021-09-29,2021-10-12,32772.4062,31909.0284,-2.7345,7,sl
055550.KS,2021-09-30,2021-10-05,31671.4648,30882.2151,-2.592,2,sl
207940.KS,2021-09-30,2021-10-05,1329691.75,1291657.125,-2.9604,2,sl
051600.KS,2021-10-05,2021-10-12,33402.1641,30182.6782,-9.7386,4,sl
011210.KS,2021-10-07,2021-10-08,76668.2656,78968.3136,2.9,1,tp
012450.KS,2021-10-07,2021-10-12,51914.418,53471.8505,2.9,2,tp
016360.KS,2021-10-07,2021-10-12,34213.8047,33408.7707,-2.453,2,sl
024110.KS,2021-10-07,2021-10-20,7476.8647,7701.1707,2.9,8,tp
030210.KS,2021-10-07,2021-10-14,4744.353,4886.6836,2.9,4,tp
032640.KS,2021-10-07,2021-10-08,11360.6719,11207.1506,-1.4513,1,sl
034730.KS,2021-10-07,2021-10-08,220686.0781,218985.1992,-0.8707,1,sl
105560.KS,2021-10-07,2021-10-12,43793.75,42459.5283,-3.1466,2,sl
207940.KS,2021-10-08,2021-10-14,1262750.75,1300633.2725,2.9,3,tp
034020.KS,2021-10-13,2021-10-14,20874.3828,21500.6143,2.9,1,tp
016360.KS,2021-10-14,2021-10-20,34469.9492,35504.0477,2.9,4,tp
051910.KS,2021-10-14,2021-11-08,804614.375,730605.0322,-9.2981,17,sl
298040.KS,2021-10-14,2021-10-29,70075.3672,65332.6916,-6.868,11,sl
030210.KS,2021-10-15,2021-10-21,5097.8232,5250.7579,2.9,4,tp
105630.KS,2021-10-15,2021-10-28,21991.6465,20176.597,-8.3534,9,sl
047810.KS,2021-10-18,2021-10-22,32622.5215,31701.5269,-2.9232,4,sl
005940.KS,2021-10-19,2021-11-11,9478.6025,9226.3199,-2.7616,17,sl
009830.KS,2021-10-19,2021-10-22,48993.8281,47047.0564,-4.0735,3,sl
035720.KS,2021-10-19,2021-12-02,126793.7891,119335.3356,-5.9823,32,sl
099750.KS,2021-10-19,2021-10-20,17400.0,17922.0,2.9,1,tp
000150.KS,2021-10-21,2021-10-25,91733.6406,94485.6498,2.9,2,tp
000990.KS,2021-10-21,2021-10-25,49697.5859,51188.5135,2.9,2,tp
086790.KS,2021-10-21,2021-10-25,33096.1719,34089.057,2.9,2,tp
105560.KS,2021-10-21,2021-10-25,45049.4844,46400.9689,2.9,2,tp
192080.KS,2021-10-21,2021-10-22,55810.9102,57485.2375,2.9,1,tp
034020.KS,2021-10-25,2021-11-04,24713.3496,25454.7501,2.9,8,tp
051600.KS,2021-10-25,2021-11-04,35575.3164,36642.5759,2.9,8,tp
055550.KS,2021-10-26,2021-10-27,31906.6426,31201.0855,-2.3113,1,sl
000070.KS,2021-10-27,2021-10-28,93878.9609,91271.2033,-2.8778,1,sl
192080.KS,2021-10-27,2021-11-03,50108.1602,51611.405,2.9,5,tp
086790.KS,2021-11-01,2021-11-03,32520.582,32160.8487,-1.2062,2,sl
000070.KS,2021-11-02,2021-11-08,90836.5938,88663.4609,-2.4924,4,sl
086790.KS,2021-11-04,2021-11-05,31980.9766,31729.1534,-0.8874,1,sl
105630.KS,2021-11-04,2021-11-08,19796.6992,20390.6002,2.9,2,tp
000990.KS,2021-11-09,2021-11-15,55290.8555,56949.5811,2.9,4,tp
035420.KS,2021-11-09,2021-11-11,406312.2812,394147.2579,-3.094,2,sl
011070.KS,2021-11-11,2021-11-12,218500.4375,225055.4506,2.9,1,tp
099750.KS,2021-11-11,2021-11-12,16525.0,17020.75,2.9,1,tp
105560.KS,2021-11-11,2021-11-18,43872.2383,43008.9158,-2.0678,5,sl
005940.KS,2021-11-12,2021-11-29,9406.5215,9226.3198,-2.0157,11,sl
051600.KS,2021-11-12,2021-11-17,35736.293,36808.3818,2.9,3,tp
105630.KS,2021-11-12,2021-11-16,21020.8047,21651.4288,2.9,2,tp
060980.KS,2021-11-15,2021-11-16,36073.9219,37156.1395,2.9,1,tp
207940.KS,2021-11-15,2021-11-19,1314477.875,1353912.2112,2.9,4,tp
035510.KS,2021-11-19,2021-11-29,16799.9629,15749.9634,-6.35,6,sl
042700.KS,2021-11-19,2021-11-22,17055.041,17566.6922,2.9,1,tp
001450.KS,2021-11-22,2021-11-23,20557.3457,21174.0661,2.9,1,tp
028050.KS,2021-11-24,2021-11-26,21743.2207,20535.2654,-5.6555,2,sl
051600.KS,2021-11-24,2021-11-29,33563.1328,32758.2658,-2.4981,3,sl
000150.KS,2021-11-30,2021-12-01,101562.25,104609.1175,2.9,1,tp
009160.KS,2021-12-01,2021-12-03,11029.8125,11360.7069,2.9,2,tp
017900.KS,2021-12-01,2021-12-03,2665.1182,2745.0717,2.9,2,tp
024110.KS,2021-12-01,2021-12-03,7267.2324,7485.2494,2.9,2,tp
000660.KS,2021-12-02,2021-12-08,113758.1016,117170.8446,2.9,4,tp
005940.KS,2021-12-02,2021-12-03,9046.1182,9317.5017,2.9,1,tp
035510.KS,2021-12-03,2021-12-07,15749.9629,16222.4618,2.9,2,tp
192080.KS,2021-12-03,2022-01-11,47370.8438,41668.0936,-12.1385,25,sl
207940.KS,2021-12-03,2021-12-07,1369247.75,1315999.25,-3.9889,2,sl
000100.KS,2021-12-07,2021-12-09,51989.3086,53548.9879,2.9,2,tp
