strategy,params,data_window_start,data_window_end,n_tickers,n_signals,monthly_frequency,n_trades,n_win,n_loss,win_rate,avg_return,total_return,cum_return,profit_factor,avg_win,avg_loss,max_drawdown,avg_holding_bars,best_return,worst_return,exit_counts,tickers_hit,max_hold_exits
G,"{'ma_window': 30, 'take_profit_pct': 3.0, 'sl_lookback': 3, 'sl_fallback_pct': 4.0, 'cost_rate': 0.0005, 'max_holding_bars': None}",2020-08-03,2026-08-27,98,6029,72.3562,5282,2520,2762,0.4771,0.1428,754.5082,17759.9272,1.1153,2.8962,-2.3693,-96.7457,2.75,2.9,-21.2429,"{'tp': 2516, 'sl': 2756, 'end': 10}",98,0
