strategy,params,data_window_start,data_window_end,n_tickers,n_signals,monthly_frequency,n_trades,n_win,n_loss,win_rate,avg_return,total_return,cum_return,profit_factor,avg_win,avg_loss,max_drawdown,avg_holding_bars,best_return,worst_return,exit_counts,tickers_hit,max_hold_exits
G,"{'ma_window': 60, 'take_profit_pct': 3.0, 'sl_lookback': 3, 'sl_fallback_pct': 4.0, 'cost_rate': 0.0005, 'max_holding_bars': None}",2020-08-03,2026-08-27,98,4097,48.9863,3576,1673,1903,0.4678,0.0488,174.5701,3.2956,1.0373,2.8985,-2.4564,-95.7381,2.8,2.9,-21.2429,"{'tp': 1672, 'sl': 1898, 'end': 6}",98,0
