strategy,params,data_window_start,data_window_end,n_tickers,n_signals,monthly_frequency,n_trades,n_win,n_loss,win_rate,avg_return,total_return,cum_return,profit_factor,avg_win,avg_loss,max_drawdown,avg_holding_bars,best_return,worst_return,exit_counts,tickers_hit,max_hold_exits
G,"{'ma_window': 10, 'take_profit_pct': 3.0, 'sl_lookback': 3, 'sl_fallback_pct': 4.0, 'cost_rate': 0.0005, 'max_holding_bars': None}",2020-08-03,2026-08-27,103,10607,110.9726,8101,4558,3543,0.5626,-0.02,-161.9516,-99.9823,0.9879,2.8979,-3.7738,-99.9999,4.08,2.9,-80.1,"{'tp': 4554, 'sl': 3530, 'end': 17}",102,0
