strategy,params,data_window_start,data_window_end,n_tickers,n_signals,monthly_frequency,n_trades,n_win,n_loss,win_rate,avg_return,total_return,cum_return,profit_factor,avg_win,avg_loss,max_drawdown,avg_holding_bars,best_return,worst_return,exit_counts,tickers_hit,max_hold_exits
G,"{'ma_window': 10, 'take_profit_pct': 3.0, 'sl_lookback': 3, 'sl_fallback_pct': 4.0, 'cost_rate': 0.0005, 'max_holding_bars': None}",2020-08-03,2026-08-27,103,10607,126.1644,9210,4299,4911,0.4668,0.0025,22.6654,-98.4782,1.0018,2.8973,-2.5316,-99.9349,2.72,2.9,-21.2429,"{'sl': 4901, 'tp': 4294, 'end': 15}",102,0
