ind_A,params_A,ind_B,params_B,tp_pct,sl_pct,n_trades,n_win,win_rate,avg_return,total_return,cum_return,profit_factor,max_drawdown,avg_holding_bars,tickers_hit,n_months,monthly_freq
rsi,"{'period': 2, 'threshold': 20.0}",cci,"{'period': 10, 'threshold': 80}",3.0,3.0,4746,2401,0.5058997050147492,-0.06390520438263804,-303.2941000000001,-99.43241636255435,0.9582270303283992,-99.90627086507101,3.218078381795196,100,73,65.01
rsi,"{'period': 2, 'threshold': 20.0}",cci,"{'period': 10, 'threshold': 150}",3.0,3.0,3327,1705,0.5124737000300571,-0.02649455966336042,-88.14740000000012,-90.74476551374198,0.982469392625591,-97.64393427356765,3.3222122031860537,99,73,45.58
rsi,"{'period': 2, 'threshold': 20.0}",cci,"{'period': 10, 'threshold': 100}",3.0,3.0,5583,2829,0.5067168189145621,-0.05862896292315964,-327.32550000000026,-99.69343079109684,0.9615924899771593,-99.82212343227866,3.200250761239477,101,73,76.48
rsi,"{'period': 2, 'threshold': 20.0}",cci,"{'period': 10, 'threshold': 200}",3.0,3.0,905,451,0.4983425414364641,-0.1099447513812155,-99.50000000000003,-75.43431951311138,0.9293022594855757,-78.33209043988106,3.2585635359116023,98,73,12.4
rsi,"{'period': 2, 'threshold': 20.0}",cci,"{'period': 14, 'threshold': 80}",3.0,3.0,3039,1510,0.4968739717012175,-0.11886683119447192,-361.23630000000014,-99.31578103845628,0.9237478070726296,-99.65054260549563,3.2043435340572555,98,73,41.63
rsi,"{'period': 2, 'threshold': 20.0}",cci,"{'period': 14, 'threshold': 100}",3.0,3.0,3833,1920,0.5009131228802505,-0.09355335246543181,-358.59000000000015,-99.5082642718439,0.9394659961936447,-99.77328849485573,3.205843986433603,99,73,52.51
rsi,"{'period': 2, 'threshold': 20.0}",cci,"{'period': 14, 'threshold': 150}",3.0,3.0,3051,1595,0.5227794165847263,0.03577289413307108,109.14309999999986,-24.42182036795821,1.0241863595377283,-95.60062805789448,3.2910521140609634,99,73,41.79
rsi,"{'period': 2, 'threshold': 20.0}",cci,"{'period': 14, 'threshold': 200}",3.0,3.0,1035,547,0.5285024154589372,0.07101449275362313,73.49999999999994,30.982476017629267,1.0485854045478578,-68.52492986222177,3.2995169082125604,98,73,14.18
rsi,"{'period': 2, 'threshold': 20.0}",cci,"{'period': 20, 'threshold': 80}",3.0,3.0,2128,1066,0.5009398496240601,-0.09270582706766924,-197.27800000000013,-94.67574191250692,0.940012977859188,-94.93333168485276,3.2142857142857144,99,73,29.15
rsi,"{'period': 2, 'threshold': 20.0}",cci,"{'period': 20, 'threshold': 200}",3.0,3.0,1079,597,0.5532900834105653,0.219740500463392,237.09999999999997,560.7531947701085,1.1586802302235304,-47.895266940036706,3.3985171455050973,98,73,14.78
rsi,"{'period': 2, 'threshold': 20.0}",cci,"{'period': 20, 'threshold': 100}",3.0,3.0,2495,1250,0.501002004008016,-0.09300881763527055,-232.05700000000002,-96.81315281288661,0.9398188993816868,-96.80388728211747,3.2613226452905812,99,73,34.18
rsi,"{'period': 2, 'threshold': 20.0}",cci,"{'period': 30, 'threshold': 80}",3.0,3.0,1481,719,0.48548278190411887,-0.18524314652261992,-274.3451000000001,-96.70733575642632,0.883724736803581,-97.5584322475909,3.486833220796759,98,73,20.29
rsi,"{'period': 2, 'threshold': 20.0}",cci,"{'period': 20, 'threshold': 150}",3.0,3.0,2395,1228,0.5127348643006263,-0.023836784968684778,-57.089100000000045,-80.78548717831673,0.9842150928653247,-94.61373843350916,3.3549060542797493,98,73,32.81
rsi,"{'period': 2, 'threshold': 20.0}",cci,"{'period': 30, 'threshold': 100}",3.0,3.0,1705,865,0.5073313782991202,-0.054435835777126164,-92.8131000000001,-81.66096559968442,0.9643058676909124,-90.14003536019293,3.412903225806452,98,73,23.36
rsi,"{'period': 2, 'threshold': 20.0}",cci,"{'period': 30, 'threshold': 150}",3.0,3.0,1522,765,0.5026281208935611,-0.08356701708278583,-127.18900000000004,-85.89514487230502,0.9457775519261071,-92.2679348369293,3.1563731931668855,98,73,20.85
rsi,"{'period': 2, 'threshold': 20.0}",cci,"{'period': 30, 'threshold': 200}",3.0,3.0,857,477,0.5565927654609102,0.23955659276546085,205.29999999999995,431.091121251202,1.174278438030559,-39.95655121900435,3.3990665110851808,98,73,11.74
