ind_A,params_A,ind_B,params_B,tp_pct,sl_pct,n_trades,n_win,win_rate,avg_return,total_return,cum_return,profit_factor,max_drawdown,avg_holding_bars,tickers_hit,n_months,monthly_freq
cci,"{'period': 10, 'threshold': 80}",adx,"{'length': 10, 'threshold': 15.0}",3.0,3.0,1662,823,0.49518652226233456,-0.12875078219013242,-213.9838000000001,-94.4433890583097,0.9176519452987414,-97.2381061855036,3.1937424789410347,98,73,22.77
cci,"{'period': 10, 'threshold': 80}",adx,"{'length': 10, 'threshold': 20.0}",3.0,3.0,1006,498,0.49502982107355864,-0.1298210735586482,-130.60000000000008,-82.8076448700609,0.9170688341376678,-90.29656116453455,3.1083499005964215,98,73,13.78
cci,"{'period': 10, 'threshold': 80}",adx,"{'length': 10, 'threshold': 30.0}",3.0,3.0,239,124,0.5188284518828452,0.012970711297071084,3.099999999999989,-7.372310455016285,1.0086956521739119,-39.808748899225044,2.916317991631799,96,73,3.27
cci,"{'period': 10, 'threshold': 80}",adx,"{'length': 14, 'threshold': 15.0}",3.0,3.0,1053,522,0.49572649572649574,-0.12564102564102567,-132.30000000000004,-83.45178175411583,0.9196282121377798,-92.82089730379872,3.124406457739791,98,73,14.42
cci,"{'period': 10, 'threshold': 80}",adx,"{'length': 10, 'threshold': 25.0}",3.0,3.0,540,272,0.5037037037037037,-0.0777777777777778,-42.000000000000014,-48.50628974599513,0.949446316803081,-71.71145331487408,3.1796296296296296,98,73,7.4
cci,"{'period': 10, 'threshold': 80}",adx,"{'length': 14, 'threshold': 25.0}",3.0,3.0,245,126,0.5142857142857142,-0.014285714285714249,-3.499999999999991,-13.529755074796835,0.990512333965843,-47.28665595020605,2.730612244897959,88,73,3.36
cci,"{'period': 10, 'threshold': 80}",adx,"{'length': 14, 'threshold': 20.0}",3.0,3.0,533,263,0.49343339587242024,-0.13939962476547846,-74.30000000000001,-62.617928292771175,0.9112305854241334,-77.67979388602089,3.0881801125703565,98,73,7.3
cci,"{'period': 10, 'threshold': 80}",adx,"{'length': 20, 'threshold': 30.0}",3.0,3.0,46,29,0.6304347826086957,0.6826086956521737,31.39999999999999,34.137459877736354,1.5958254269449719,-9.541447331653352,2.5434782608695654,35,73,0.63
cci,"{'period': 10, 'threshold': 80}",adx,"{'length': 20, 'threshold': 15.0}",3.0,3.0,577,285,0.49393414211438474,-0.13639514731369148,-78.69999999999999,-64.93089308297478,0.9130578877596107,-80.47473312572224,3.3102253032928943,98,73,7.9
cci,"{'period': 10, 'threshold': 80}",adx,"{'length': 14, 'threshold': 30.0}",3.0,3.0,89,45,0.5056179775280899,-0.06629213483146083,-5.900000000000015,-9.439657877351703,0.956744868035191,-19.889928742647545,2.764044943820225,60,73,1.22
cci,"{'period': 10, 'threshold': 80}",adx,"{'length': 20, 'threshold': 20.0}",3.0,3.0,245,127,0.5183673469387755,0.010204081632653047,2.4999999999999964,-8.175560342586042,1.0068343357025684,-50.71350294026287,2.7755102040816326,90,73,3.36
cci,"{'period': 10, 'threshold': 100}",adx,"{'length': 10, 'threshold': 15.0}",3.0,3.0,1221,597,0.48894348894348894,-0.1663390663390664,-203.10000000000005,-92.44880626344722,0.895006203473945,-95.53648213367455,3.1597051597051595,98,73,16.73
cci,"{'period': 10, 'threshold': 80}",adx,"{'length': 20, 'threshold': 25.0}",3.0,3.0,100,53,0.53,0.07999999999999989,7.999999999999989,3.569620234801696,1.0549073438572414,-22.71974969941615,2.57,64,73,1.37
cci,"{'period': 10, 'threshold': 100}",adx,"{'length': 10, 'threshold': 20.0}",3.0,3.0,765,379,0.4954248366013072,-0.1274509803921569,-97.50000000000003,-73.3065334864899,0.9185191375564092,-85.74599342948503,3.1359477124183006,98,73,10.48
cci,"{'period': 10, 'threshold': 100}",adx,"{'length': 14, 'threshold': 15.0}",3.0,3.0,822,398,0.48418491484184917,-0.19489051094890522,-160.2000000000001,-86.11324974724515,0.8781192939744363,-92.68499585847142,3.076642335766423,98,73,11.26
cci,"{'period': 10, 'threshold': 100}",adx,"{'length': 10, 'threshold': 25.0}",3.0,3.0,436,222,0.5091743119266054,-0.04495412844036701,-19.600000000000016,-32.46926351565782,0.9704552306300865,-71.64255663610153,3.1720183486238533,97,73,5.97
cci,"{'period': 10, 'threshold': 100}",adx,"{'length': 10, 'threshold': 30.0}",3.0,3.0,209,110,0.5263157894736842,0.05789473684210512,12.09999999999997,2.7413225408364106,1.0394265232974897,-41.72652281641089,2.923444976076555,91,73,2.86
cci,"{'period': 10, 'threshold': 100}",adx,"{'length': 14, 'threshold': 30.0}",3.0,3.0,88,45,0.5113636363636364,-0.03181818181818182,-2.8000000000000003,-6.542474589630287,0.9789947486871722,-34.579817154110955,3.0681818181818183,59,73,1.21
cci,"{'period': 10, 'threshold': 100}",adx,"{'length': 14, 'threshold': 25.0}",3.0,3.0,215,109,0.5069767441860465,-0.058139534883720964,-12.500000000000007,-19.906694711551552,0.9619598295800355,-60.393467659392684,2.7348837209302324,88,73,2.95
