ticker,entry_date,exit_date,entry_price,exit_price,return_pct,holding_bars,exit_reason
298040.KS,2024-03-21,2024-03-22,247211.7188,234851.1328,-5.1,1,sl
042700.KS,2024-04-01,2024-04-02,140738.0469,147774.9492,4.9,1,tp
005380.KS,2024-04-15,2024-04-18,219982.1562,208983.0484,-5.1,3,sl
011810.KS,2024-04-22,2024-04-24,7740.0,8127.0,4.9,2,tp
042660.KS,2024-04-23,2024-04-25,34750.0,33012.5,-5.1,2,sl
021050.KS,2024-05-20,2024-05-21,1916.0,1820.2,-5.1,1,sl
097950.KS,2024-06-12,2024-06-17,352572.7812,370201.4203,4.9,3,tp
006280.KS,2024-08-01,2024-08-05,141714.4062,134628.6859,-5.1,2,sl
011810.KS,2024-08-09,2024-08-14,5970.0,6268.5,4.9,3,tp
069620.KS,2024-08-21,2024-08-27,144691.0938,137456.5391,-5.1,4,sl
006280.KS,2024-08-23,2024-08-28,165169.9062,173428.4016,4.9,3,tp
002790.KS,2024-09-11,2024-09-25,25390.2051,26659.7153,4.9,7,tp
298040.KS,2024-09-11,2024-09-19,284563.7812,298791.9703,4.9,3,tp
000150.KS,2024-09-20,2024-09-26,162974.7344,171123.4711,4.9,4,tp
298040.KS,2024-09-23,2024-09-26,333219.75,349880.7375,4.9,3,tp
302440.KS,2024-11-25,2024-11-29,49950.0,47452.5,-5.1,4,sl
329180.KS,2024-12-13,2024-12-19,233875.3125,245569.0781,4.9,4,tp
011150.KS,2024-12-17,2024-12-19,3265.0,3101.75,-5.1,2,sl
035510.KS,2024-12-23,2024-12-24,13255.3086,12592.5432,-5.1,1,sl
247540.KS,2025-01-14,2025-01-15,127237.1328,133598.9895,4.9,1,tp
298040.KS,2025-02-06,2025-02-07,530724.8125,504188.5719,-5.1,1,sl
000150.KS,2025-02-21,2025-02-24,371610.0625,353029.5594,-5.1,1,sl
047810.KS,2025-03-04,2025-03-06,67053.8359,70406.5277,4.9,2,tp
009830.KS,2025-04-03,2025-04-04,19930.0,20926.5,4.9,1,tp
030210.KS,2025-04-17,2025-04-18,3473.5745,3299.8957,-5.1,1,sl
071050.KS,2025-06-04,2025-06-09,110040.5469,115542.5742,4.9,2,tp
000150.KS,2025-06-09,2025-06-10,585081.5,555827.425,-5.1,1,sl
055550.KS,2025-06-09,2025-07-01,58058.8242,60961.7654,4.9,16,tp
298040.KS,2025-06-18,2025-06-19,800568.0,840596.4,4.9,1,tp
035420.KS,2025-06-20,2025-06-23,266698.5,280033.425,4.9,1,tp
015760.KS,2025-06-26,2025-06-30,39309.1719,37343.7133,-5.1,2,sl
000990.KS,2025-09-16,2025-10-10,56487.0,59311.35,4.9,12,tp
373220.KS,2025-10-14,2025-10-16,385000.0,404250.0,4.9,2,tp
000150.KS,2025-10-21,2025-10-22,745282.375,782546.4938,4.9,1,tp
006400.KS,2025-10-28,2025-10-29,312000.0,327600.0,4.9,1,tp
005940.KS,2025-11-12,2025-11-14,21597.8848,20517.9905,-5.1,2,sl
069620.KS,2025-11-12,2025-11-14,161840.6406,169932.6727,4.9,2,tp
247540.KS,2025-12-01,2025-12-08,158821.5312,166762.6078,4.9,5,tp
011210.KS,2025-12-17,2025-12-19,72454.4766,68831.7527,-5.1,2,sl
042700.KS,2025-12-26,2026-01-02,132190.4219,138799.943,4.9,3,tp
005380.KS,2026-01-09,2026-01-13,360782.0625,378821.1656,4.9,2,tp
012450.KS,2026-01-13,2026-01-20,1282000.0,1346100.0,4.9,5,tp
047040.KS,2026-01-20,2026-01-21,5020.0,4769.0,-5.1,1,sl
005380.KS,2026-01-21,2026-01-22,541173.125,568231.7812,4.9,1,tp
066570.KS,2026-01-21,2026-01-26,108172.0078,102763.4074,-5.1,3,sl
035420.KS,2026-01-27,2026-02-02,278573.75,264645.0625,-5.1,4,sl
017670.KS,2026-01-30,2026-02-02,71298.4531,67733.5305,-5.1,1,sl
009830.KS,2026-02-06,2026-02-09,42000.0,44100.0,4.9,1,tp
047810.KS,2026-02-24,2026-02-27,183073.0156,192226.6664,4.9,3,tp
000720.KS,2026-03-18,2026-03-23,169207.0938,160746.7391,-5.1,3,sl
047040.KS,2026-03-18,2026-03-19,14870.0,15613.5,4.9,1,tp
017900.KS,2026-04-09,2026-04-13,10530.0,11056.5,4.9,2,tp
011070.KS,2026-04-15,2026-04-20,383000.0,402150.0,4.9,3,tp
009160.KS,2026-05-04,2026-05-06,6440.0,6118.0,-5.1,1,sl
011070.KS,2026-05-13,2026-05-15,753000.0,715350.0,-5.1,2,sl
000150.KS,2026-05-29,2026-06-01,1970435.0,2068956.75,4.9,1,tp
018260.KS,2026-05-29,2026-06-01,299000.0,313950.0,4.9,1,tp
002790.KS,2026-07-01,2026-07-02,23050.0,24202.5,4.9,1,tp
009830.KS,2026-07-01,2026-07-02,36100.0,34295.0,-5.1,1,sl
066570.KS,2026-08-14,2026-08-18,215000.0,225750.0,4.9,1,tp
000720.KS,2026-08-25,2026-08-26,121300.0,127365.0,4.9,1,tp
