ind_A,params_A,ind_B,params_B,tp_pct,sl_pct,n_trades,n_win,win_rate,avg_return,total_return,cum_return,profit_factor,max_drawdown,avg_holding_bars,tickers_hit,n_months,monthly_freq
rsi,"{'period': 2, 'threshold': 20.0}",hma_turn,{'n': 9},3.0,3.0,2347,1185,0.5048998721772475,-0.0730256497656583,-171.39120000000003,-93.74137471842319,0.9523839938550525,-98.32143811541219,3.1930123561994037,101,73,32.15
rsi,"{'period': 2, 'threshold': 20.0}",hma_turn,{'n': 15},3.0,3.0,1005,497,0.4945273631840796,-0.13283582089552243,-133.50000000000003,-83.29217188538472,0.9152273304546605,-83.990337150514,3.1592039800995027,99,73,13.77
rsi,"{'period': 2, 'threshold': 20.0}",hma_turn,{'n': 55},3.0,3.0,120,61,0.5083333333333333,-0.04999999999999997,-5.9999999999999964,-10.784419326181338,0.9671951886276654,-21.76389417894199,3.525,68,73,1.64
rsi,"{'period': 2, 'threshold': 20.0}",hma_turn,{'n': 21},3.0,3.0,468,203,0.4337606837606838,-0.4974358974358975,-232.80000000000004,-92.12733094632415,0.7166159464394396,-92.34580138071311,3.536324786324786,98,73,6.41
rsi,"{'period': 2, 'threshold': 20.0}",hma_turn,{'n': 34},3.0,3.0,259,120,0.46332046332046334,-0.32007722007722017,-82.90000000000002,-61.19836897327231,0.8076119749361796,-67.86444898644952,3.011583011583012,90,73,3.55
rsi,"{'period': 2, 'threshold': 25.0}",hma_turn,{'n': 15},3.0,3.0,1384,685,0.4949421965317919,-0.1303468208092486,-180.40000000000003,-91.19251584074436,0.9167474272001472,-93.14352327603484,3.28757225433526,99,73,18.96
rsi,"{'period': 2, 'threshold': 25.0}",hma_turn,{'n': 34},3.0,3.0,358,167,0.4664804469273743,-0.3011173184357543,-107.80000000000004,-71.07928657774443,0.8179361594325277,-76.78002993098694,3.2597765363128492,97,73,4.9
rsi,"{'period': 2, 'threshold': 25.0}",hma_turn,{'n': 9},3.0,3.0,3048,1541,0.5055774278215223,-0.06746978346456696,-205.6479000000001,-96.7594747953465,0.9559272581665487,-99.46537450898838,3.2539370078740157,101,73,41.75
rsi,"{'period': 2, 'threshold': 25.0}",hma_turn,{'n': 21},3.0,3.0,664,306,0.4608433734939759,-0.33493975903614465,-222.40000000000003,-92.00134690834048,0.7996035321679578,-92.15877291680226,3.6490963855421685,98,73,9.1
rsi,"{'period': 2, 'threshold': 25.0}",hma_turn,{'n': 55},3.0,3.0,171,94,0.5497076023391813,0.1982456140350877,33.9,30.00979113367237,1.1420192710515282,-17.493396904605607,3.608187134502924,80,73,2.34
