ticker,entry_date,exit_date,entry_price,exit_price,return_pct,holding_bars,exit_reason
078000.KS,2025-11-28,2026-02-23,15619.5039,17645.6631,12.872,55,tp
018260.KS,2025-12-08,2026-02-26,171335.2031,188420.3908,9.8718,52,tp
241560.KS,2025-12-08,2026-02-12,58019.3828,64635.9789,11.3041,45,tp
000810.KS,2025-12-11,2025-12-12,604928.5625,553881.9226,-8.5385,1,sl
034020.KS,2025-12-17,2026-01-07,75500.0,86246.1018,14.1332,12,tp
042700.KS,2025-12-23,2026-01-02,126607.7188,143766.0589,13.4524,5,tp
034730.KS,2026-01-06,2026-01-29,280976.9375,310551.397,10.4256,17,tp
298040.KS,2026-01-06,2026-01-14,1845000.0,2127648.3084,15.2197,6,tp
010140.KS,2026-01-08,2026-01-14,26350.0,29224.3914,10.8085,4,tp
015760.KS,2026-01-08,2026-01-13,49150.0,54527.5468,10.8411,3,tp
016360.KS,2026-01-08,2026-01-15,76700.0,82327.1091,7.2365,5,tp
005490.KS,2026-01-13,2026-01-16,346596.75,323713.8223,-6.7022,3,sl
078930.KS,2026-01-13,2026-01-27,56201.6367,61442.2944,9.2247,10,tp
105560.KS,2026-01-13,2026-01-22,125499.7422,134120.1574,6.7689,7,tp
069960.KS,2026-01-16,2026-01-26,94147.2344,86161.5944,-8.5821,6,sl
161390.KS,2026-01-16,2026-01-22,59572.9609,65302.4975,9.5177,4,tp
011070.KS,2026-01-23,2026-01-29,275375.1562,250721.3945,-9.0528,4,sl
060980.KS,2026-01-26,2026-02-25,42446.5273,48131.9912,13.2944,19,tp
028100.KS,2026-01-27,2026-02-04,16777.2246,18190.9524,8.3265,6,tp
035510.KS,2026-01-27,2026-02-06,17600.3711,16306.5173,-7.4513,8,sl
007070.KS,2026-01-29,2026-02-03,20561.2773,22518.1297,9.4172,3,tp
105630.KS,2026-01-29,2026-02-09,13263.9346,12188.179,-8.2104,7,sl
099750.KS,2026-01-30,2026-03-04,9500.0,8555.1691,-10.0456,19,sl
036570.KS,2026-02-24,2026-03-04,228850.0,208586.9886,-8.9543,5,sl
011070.KS,2026-02-26,2026-02-27,342976.2812,310794.7367,-9.483,1,sl
010140.KS,2026-03-12,2026-03-23,30850.0,27406.1601,-11.2632,7,sl
042660.KS,2026-03-16,2026-03-26,131900.0,125700.0,-4.8005,8,end
011210.KS,2026-03-20,2026-05-15,83578.6016,101534.7888,21.3842,38,tp
011070.KS,2026-04-01,2026-04-20,342000.0,409261.5438,19.5671,13,tp
036570.KS,2026-04-01,2026-04-16,229500.0,264520.6784,15.1596,11,tp
051600.KS,2026-04-02,2026-06-05,55400.0,48783.1451,-12.0438,42,sl
090430.KS,2026-04-02,2026-04-28,134300.0,154134.5924,14.6689,18,tp
247540.KS,2026-04-02,2026-05-07,196900.0,236057.6272,19.7871,23,tp
001040.KS,2026-04-03,2026-04-28,190700.0,226827.3541,18.8446,17,tp
016360.KS,2026-04-03,2026-04-14,93400.0,109445.4525,17.0793,7,tp
000990.KS,2026-04-06,2026-04-20,91600.0,110071.6889,20.0656,10,tp
005490.KS,2026-04-06,2026-04-21,345278.875,391865.9155,13.3926,11,tp
055550.KS,2026-04-06,2026-06-05,91535.5703,104568.8666,14.1385,40,tp
086790.KS,2026-04-06,2026-04-29,110435.5469,126373.6365,14.332,17,tp
105560.KS,2026-04-06,2026-06-05,145842.5938,166218.4647,13.8711,40,tp
069500.KS,2026-04-08,2026-04-28,88424.8594,100857.9638,13.9606,14,tp
078930.KS,2026-04-08,2026-04-28,68600.0,78539.2728,14.3887,14,tp
096770.KS,2026-04-08,2026-04-29,120400.0,141049.5526,17.0508,15,tp
071050.KS,2026-04-09,2026-05-06,232000.0,277679.651,19.5895,17,tp
003550.KS,2026-04-10,2026-05-06,93000.0,104898.3131,12.6939,16,tp
004020.KS,2026-04-10,2026-04-29,40400.0,47238.6531,16.8274,13,tp
039490.KS,2026-04-10,2026-05-15,453000.0,391192.6849,-13.744,23,sl
066570.KS,2026-04-10,2026-04-28,118074.1875,136764.7882,15.7295,12,tp
402340.KS,2026-04-10,2026-04-17,567260.1875,692790.6819,22.0293,5,tp
034730.KS,2026-04-13,2026-04-24,348552.0,407583.676,16.8363,9,tp
002380.KS,2026-04-14,2026-05-06,540462.4375,633513.2536,17.1169,14,tp
