indicator,tp_pct,sl_pct,af_step,af_max,n_trades,n_win,win_rate,avg_return,total_return,cum_return,profit_factor,max_drawdown,avg_holding_bars,tickers_hit,exit_counts,label
parabolic_sar,3.0,3.0,0.01,0.15,6483,3251,0.5014653709702298,-0.09104778651858712,-590.2628000000003,-99.98533940121197,0.9410554625162457,-99.99211345274207,3.284436217800401,99,"{'sl': 3229, 'tp': 3249, 'end': 5}",파라볼릭 SAR
parabolic_sar,3.0,3.0,0.01,0.3,6594,3332,0.505307855626327,-0.06799557173187751,-448.3628000000003,-99.94225553313727,0.9556378085368619,-99.96864543163474,3.2690324537458295,99,"{'sl': 3259, 'tp': 3330, 'end': 5}",파라볼릭 SAR
parabolic_sar,3.0,3.0,0.01,0.2,6578,3321,0.5048647005168744,-0.07065411979325026,-464.7628000000002,-99.95064599868205,0.9539445183431375,-99.9740321139976,3.2763757981149286,99,"{'sl': 3254, 'tp': 3319, 'end': 5}",파라볼릭 SAR
parabolic_sar,3.0,3.0,0.02,0.15,8293,4252,0.5127215724104667,-0.0227950319546606,-189.03920000000036,-99.63881354133962,0.9848942404573167,-99.89247361837619,3.2903653683829734,99,"{'sl': 4034, 'tp': 4249, 'end': 10}",파라볼릭 SAR
parabolic_sar,3.0,3.0,0.02,0.2,8792,4543,0.51671974522293,0.0014978844404003344,13.16939999999974,-97.81208986194562,1.001001177178004,-99.7025780050674,3.289808917197452,99,"{'sl': 4240, 'tp': 4539, 'end': 13}",파라볼릭 SAR
parabolic_sar,3.0,3.0,0.02,0.3,9003,4654,0.516938798178385,0.0027845607019882012,25.069399999999774,-97.75862881492444,1.0018619694991397,-99.6524240503743,3.2684660668666,99,"{'sl': 4340, 'tp': 4650, 'end': 13}",파라볼릭 SAR
parabolic_sar,3.0,3.0,0.03,0.15,9233,4782,0.5179248348315824,0.007398851944113504,68.31359999999998,-96.88246243766687,1.0049559372133035,-99.48511365016111,3.2558215098017977,101,"{'tp': 4775, 'sl': 4444, 'end': 14}",파라볼릭 SAR
parabolic_sar,3.0,3.0,0.03,0.2,10065,5214,0.5180327868852459,0.007912439145553887,79.63869999999987,-97.59745501341655,1.0053011927059534,-99.51583831758524,3.234475906607054,101,"{'tp': 5206, 'sl': 4843, 'end': 16}",파라볼릭 SAR
parabolic_sar,3.0,3.0,0.03,0.3,10589,5513,0.5206346208329399,0.023715412220228504,251.12249999999963,-89.43989757833855,1.0159734042667883,-99.69713149982177,3.221078477665502,101,"{'tp': 5506, 'sl': 5068, 'end': 15}",파라볼릭 SAR
