ind_A,params_A,ind_B,params_B,tp_pct,sl_pct,n_trades,n_win,win_rate,avg_return,total_return,cum_return,profit_factor,max_drawdown,avg_holding_bars,tickers_hit,n_months,monthly_freq
rsi,"{'period': 2, 'threshold': 30.0}",adx,"{'length': 14, 'threshold': 30.0}",3.0,3.0,82,49,0.5975609756097561,0.4853658536585366,39.8,43.5615061586192,1.389051808406647,-12.853145648732522,2.9146341463414633,57,73,1.12
rsi,"{'period': 2, 'threshold': 30.0}",adx,"{'length': 20, 'threshold': 20.0}",3.0,3.0,223,131,0.5874439461883408,0.42466367713004477,94.69999999999999,133.4541413850038,1.3320476858345012,-22.529517450945356,2.68609865470852,88,73,3.05
rsi,"{'period': 2, 'threshold': 30.0}",adx,"{'length': 20, 'threshold': 25.0}",3.0,3.0,93,59,0.6344086021505376,0.7064516129032257,65.69999999999999,85.14651028582436,1.623339658444023,-13.859314660458367,2.6559139784946235,60,73,1.27
rsi,"{'period': 2, 'threshold': 30.0}",adx,"{'length': 20, 'threshold': 30.0}",3.0,3.0,35,25,0.7142857142857143,1.1857142857142855,41.49999999999999,49.14961600061019,2.3387096774193545,-9.803686675838874,1.9714285714285715,25,73,0.48
rsi,"{'period': 2, 'threshold': 35.0}",adx,"{'length': 10, 'threshold': 15.0}",3.0,3.0,1845,926,0.5018970189701897,-0.08861788617886185,-163.5000000000001,-91.52405481001932,0.9426094282003572,-96.56426912584591,3.22710027100271,100,73,25.27
rsi,"{'period': 2, 'threshold': 35.0}",adx,"{'length': 10, 'threshold': 30.0}",3.0,3.0,234,129,0.5512820512820513,0.20769230769230773,48.60000000000001,46.413099545022284,1.149308755760368,-29.308297604720213,3.047008547008547,93,73,3.21
rsi,"{'period': 2, 'threshold': 35.0}",adx,"{'length': 10, 'threshold': 20.0}",3.0,3.0,1076,546,0.5074349442379182,-0.05539033457249077,-59.600000000000065,-66.08463797892195,0.9637248934875223,-81.255860557687,3.2323420074349443,100,73,14.74
rsi,"{'period': 2, 'threshold': 35.0}",adx,"{'length': 10, 'threshold': 25.0}",3.0,3.0,534,291,0.5449438202247191,0.16966292134831454,90.59999999999997,94.78337170184552,1.1202708084428508,-44.59511033912552,3.1329588014981273,99,73,7.32
rsi,"{'period': 2, 'threshold': 35.0}",adx,"{'length': 14, 'threshold': 20.0}",3.0,3.0,569,291,0.5114235500878734,-0.03145869947275926,-17.90000000000002,-35.303009968945496,0.979229519610118,-71.22791634748864,3.1599297012302285,98,73,7.79
rsi,"{'period': 2, 'threshold': 35.0}",adx,"{'length': 14, 'threshold': 25.0}",3.0,3.0,243,130,0.5349794238683128,0.1098765432098765,26.69999999999999,17.107720049501097,1.07622038252926,-42.012357724408844,3.1069958847736627,91,73,3.33
rsi,"{'period': 2, 'threshold': 35.0}",adx,"{'length': 14, 'threshold': 30.0}",3.0,3.0,89,51,0.5730337078651685,0.3382022471910111,30.099999999999987,29.863660659966374,1.2555178268251277,-13.608866765210692,3.258426966292135,59,73,1.22
rsi,"{'period': 2, 'threshold': 35.0}",adx,"{'length': 14, 'threshold': 15.0}",3.0,3.0,1170,589,0.5034188034188034,-0.07948717948717952,-93.00000000000004,-76.7314028044677,0.9483648881239239,-88.12296790678438,3.1846153846153844,98,73,16.03
rsi,"{'period': 2, 'threshold': 35.0}",adx,"{'length': 20, 'threshold': 15.0}",3.0,3.0,637,334,0.5243328100470958,0.045996860282574575,29.300000000000004,0.6559882246392812,1.031193441924837,-62.39237011026795,3.337519623233909,98,73,8.73
rsi,"{'period': 2, 'threshold': 35.0}",adx,"{'length': 20, 'threshold': 20.0}",3.0,3.0,251,146,0.5816733067729084,0.39003984063745023,97.9,138.03526662088146,1.3007680491551452,-23.83345094106787,2.752988047808765,90,73,3.44
rsi,"{'period': 2, 'threshold': 35.0}",adx,"{'length': 20, 'threshold': 25.0}",3.0,3.0,106,64,0.6037735849056604,0.5226415094339621,55.39999999999999,66.02849108524387,1.4254992319508448,-15.799505063732422,2.5849056603773586,61,73,1.45
rsi,"{'period': 2, 'threshold': 35.0}",adx,"{'length': 20, 'threshold': 30.0}",3.0,3.0,40,27,0.675,0.95,38.0,43.68923091006851,1.9429280397022333,-9.541447331653341,2.05,28,73,0.55
rsi,"{'period': 2, 'threshold': 50.0}",adx,"{'length': 10, 'threshold': 30.0}",3.0,3.0,299,160,0.5351170568561873,0.11070234113712372,33.099999999999994,21.748879251463137,1.0768159665815729,-33.04260651493076,3.0301003344481607,97,73,4.1
rsi,"{'period': 2, 'threshold': 50.0}",adx,"{'length': 10, 'threshold': 20.0}",3.0,3.0,1399,701,0.501072194424589,-0.09356683345246607,-130.90000000000003,-85.6393502558743,0.9395045752842216,-89.47454870607923,3.218012866333095,100,73,19.16
rsi,"{'period': 2, 'threshold': 50.0}",adx,"{'length': 14, 'threshold': 15.0}",3.0,3.0,1524,760,0.49868766404199477,-0.10787401574803152,-164.40000000000003,-90.29377205529869,0.9305860496537741,-93.26315866012942,3.2578740157480315,98,73,20.88
rsi,"{'period': 2, 'threshold': 50.0}",adx,"{'length': 10, 'threshold': 25.0}",3.0,3.0,681,366,0.5374449339207048,0.124669603524229,84.89999999999995,72.19357155176536,1.0869431643625185,-52.1138003023155,3.1512481644640236,100,73,9.33
rsi,"{'period': 2, 'threshold': 50.0}",adx,"{'length': 10, 'threshold': 15.0}",3.0,3.0,2426,1219,0.5024732069249794,-0.08604901071723003,-208.75490000000005,-95.85094403209206,0.9442085415720123,-98.31742900442077,3.223825226710635,100,73,33.23
rsi,"{'period': 2, 'threshold': 50.0}",adx,"{'length': 14, 'threshold': 20.0}",3.0,3.0,720,364,0.5055555555555555,-0.06666666666666672,-48.00000000000004,-55.28419602789063,0.9565059804276906,-80.68754012253953,3.1125,98,73,9.86
rsi,"{'period': 2, 'threshold': 50.0}",adx,"{'length': 14, 'threshold': 25.0}",3.0,3.0,310,160,0.5161290322580645,-0.003225806451612936,-1.0000000000000102,-13.895367079332932,0.997849462365591,-46.4318885134478,2.996774193548387,94,73,4.25
rsi,"{'period': 2, 'threshold': 50.0}",adx,"{'length': 14, 'threshold': 30.0}",3.0,3.0,111,55,0.4954954954954955,-0.12702702702702703,-14.1,-17.400555466647216,0.9187788018433181,-31.560629970900035,3.1621621621621623,66,73,1.52
rsi,"{'period': 2, 'threshold': 50.0}",adx,"{'length': 20, 'threshold': 15.0}",3.0,3.0,824,411,0.4987864077669903,-0.10728155339805831,-88.40000000000005,-71.52662490642834,0.9309536827306093,-87.25490148714168,3.233009708737864,98,73,11.29
rsi,"{'period': 2, 'threshold': 50.0}",adx,"{'length': 20, 'threshold': 30.0}",3.0,3.0,44,26,0.5909090909090909,0.4454545454545454,19.599999999999998,19.296507828652732,1.3512544802867383,-23.167171111902107,2.6818181818181817,34,73,0.6
rsi,"{'period': 2, 'threshold': 50.0}",adx,"{'length': 20, 'threshold': 25.0}",3.0,3.0,128,71,0.5546875,0.228125,29.2,26.458172114246835,1.1652518392756084,-26.867165795906057,2.5078125,73,73,1.75
rsi,"{'period': 2, 'threshold': 50.0}",adx,"{'length': 20, 'threshold': 20.0}",3.0,3.0,319,176,0.5517241379310345,0.21034482758620685,67.09999999999998,69.59227905109604,1.1513647642679896,-35.233580612083124,2.774294670846395,97,73,4.37
rsi,"{'period': 5, 'threshold': 20.0}",adx,"{'length': 10, 'threshold': 15.0}",3.0,3.0,123,61,0.4959349593495935,-0.12439024390243907,-15.300000000000004,-18.826917631127728,0.9203954214360043,-52.940719464247046,3.0813008130081303,73,73,1.68
rsi,"{'period': 5, 'threshold': 20.0}",adx,"{'length': 10, 'threshold': 25.0}",3.0,3.0,68,38,0.5588235294117647,0.2529411764705881,17.199999999999992,15.211956693678342,1.1849462365591406,-30.296063301189413,3.1029411764705883,51,73,0.93
rsi,"{'period': 5, 'threshold': 20.0}",adx,"{'length': 10, 'threshold': 20.0}",3.0,3.0,98,48,0.4897959183673469,-0.16122448979591839,-15.8,-18.317910071623878,0.8980645161290322,-45.84302280686094,3.0918367346938775,63,73,1.34
rsi,"{'period': 5, 'threshold': 20.0}",adx,"{'length': 10, 'threshold': 30.0}",3.0,3.0,35,19,0.5428571428571428,0.15714285714285708,5.499999999999998,4.009390955361769,1.1108870967741935,-15.309179444832344,2.6285714285714286,31,73,0.48
rsi,"{'period': 5, 'threshold': 20.0}",adx,"{'length': 14, 'threshold': 15.0}",3.0,3.0,131,66,0.5038167938931297,-0.07709923664122145,-10.10000000000001,-14.795949202623603,0.9498759305210915,-49.56726364111644,3.351145038167939,76,73,1.79
rsi,"{'period': 5, 'threshold': 20.0}",adx,"{'length': 14, 'threshold': 25.0}",3.0,3.0,46,26,0.5652173913043478,0.29130434782608683,13.399999999999993,12.014768287299482,1.2161290322580645,-17.695995573209267,3.130434782608696,35,73,0.63
rsi,"{'period': 5, 'threshold': 20.0}",adx,"{'length': 20, 'threshold': 15.0}",3.0,3.0,109,54,0.4954128440366973,-0.1275229357798165,-13.899999999999997,-17.16040347632507,0.9184750733137833,-46.15656981450488,2.926605504587156,68,73,1.49
rsi,"{'period': 5, 'threshold': 20.0}",adx,"{'length': 14, 'threshold': 30.0}",3.0,3.0,22,14,0.6363636363636364,0.7181818181818178,15.799999999999992,15.985971121378961,1.637096774193548,-9.0146791,3.590909090909091,20,73,0.3
